식품명,대표식품코드,대표식품명,식품중분류코드,식품소분류코드,에너지(kcal),단백질(g),당류(g),나트륨(mg),포화지방산(g),카페인(mg),업체명
커피_사케라또 비안코 오버 아이스(ICED) (Tall),20748,커피,2074800,207480000,76,0.85,3.94,13,5.07,88.73,스타벅스
커피_사케라또 아포가토 (Tall),20748,커피,2074800,207480000,82,1.13,8.45,20,2.82,59.15,스타벅스
커피_숏카페 라떼 아이스(ICED) (Short),20748,커피,2074800,207480000,34,1.35,2.36,17,0.84,48.31,투썸플레이스
커피_숏카페 라떼 핫(HOT) (Short),20748,커피,2074800,207480000,41,1.69,2.36,22,1.11,48.31,투썸플레이스
커피_스타벅스 돌체 라떼 아이스(ICED) (Tall),20748,커피,2074800,207480000,65,2.82,9.86,41,0.7,42.25,스타벅스
커피_스타벅스 돌체 라떼 핫(HOT) (Tall),20748,커피,2074800,207480000,72,3.38,10.99,54,0.73,42.25,스타벅스
커피_스파클링 시트러스 에스프레소 (Tall),20748,커피,2074800,207480000,18,0,4.23,1,0,29.58,스타벅스
커피_스페니쉬연유카페 라떼 아이스(ICED) (L),20748,커피,2074800,207480000,95,3.59,9.3,38,2.11,45.67,투썸플레이스
커피_스페니쉬연유카페 라떼 아이스(ICED) (Max),20748,커피,2074800,207480000,90,3.38,8.8,36,2.03,48.73,투썸플레이스
커피_스페니쉬연유카페 라떼 아이스(ICED) (R),20748,커피,2074800,207480000,85,3.14,8.21,34,1.93,34.54,투썸플레이스
커피_스페니쉬연유카페 라떼 핫(HOT) (L),20748,커피,2074800,207480000,49,1.9,5.29,20,1.27,45.67,투썸플레이스
커피_스페니쉬연유카페 라떼 핫(HOT) (R),20748,커피,2074800,207480000,52,1.97,5.63,21,1.27,40.28,투썸플레이스
커피_시그니처 더 블랙 콜드 브루 보틀,20748,커피,2074800,207480000,5,0,0,10,0,136,스타벅스
커피_아메리치노 라떼 아이스(ICED),20748,커피,2074800,207480000,49,1.78,6.22,27,1.11,70.44,엔제리너스
커피_아메리치노 아이스(ICED),20748,커피,2074800,207480000,3,0.49,0,2,0,77.32,엔제리너스
커피_아메리카노 아이스(ICED) (EX),20748,커피,2074800,207480000,2,0.19,0.01,0,0.02,28.04,이디야
커피_아메리카노 아이스(ICED) (J),20748,커피,2074800,207480000,1,0.15,0,1,0,28.42,공차
커피_아메리카노 아이스(ICED) (L),20748,커피,2074800,207480000,1,0,0,1,0,21.56,공차
커피_아메리카노 아이스(ICED),20748,커피,2074800,207480000,2,0.14,0,0,0,28.13,메가커피
커피_아메리카노 아이스(ICED),20748,커피,2074800,207480000,3,0.48,0,2,0,76.2,엔제리너스
커피_아메리카노 아이스(ICED),20748,커피,2074800,207480000,2,0.15,0.01,0,0.02,22.03,이디야
커피_아메리카노 아이스(ICED),20748,커피,2074800,207480000,2,0.13,0,1,0.04,28.33,카페띠아모
커피_아메리카노 아이스(ICED),20748,커피,2074800,207480000,3,0.28,0,1,0.03,32.2,할리스
커피_아메리카노 핫(HOT) (EX),20748,커피,2074800,207480000,2,0.19,0.01,0,0.02,28.04,이디야
커피_아메리카노 핫(HOT) (J),20748,커피,2074800,207480000,1,0,0,1,0,44.19,공차
커피_아메리카노 핫(HOT) (L),20748,커피,2074800,207480000,1,0,0,1,0,28.74,공차
커피_아메리카노 핫(HOT),20748,커피,2074800,207480000,2,0.15,0,0,0,34.55,메가커피
커피_아메리카노 핫(HOT),20748,커피,2074800,207480000,4,0.5,0,2,0,79.25,엔제리너스
커피_아메리카노 핫(HOT),20748,커피,2074800,207480000,2,0.15,0.01,0,0.02,22.03,이디야
커피_아메리카노 핫(HOT),20748,커피,2074800,207480000,3,0.16,0,1,0.05,42.5,카페띠아모
커피_아메리카노 핫(HOT),20748,커피,2074800,207480000,3,0.28,0,1,0.03,32.2,할리스
커피_아메리카노,20748,커피,2074800,207480000,2,0.12,0,0,0.03,104.8,카페봄봄
커피_아몬드 비엔나 커피,20748,커피,2074800,207480000,24,0.26,3.12,38,1.82,21.04,토프레소
커피_아몬드 크림 콜드브루,20748,커피,2074800,207480000,17,0.34,1.85,4,1.18,27.39,토프레소
커피_아이스크림 바닐라 라떼 아이스(ICED),20748,커피,2074800,207480000,91,1.93,8.6,38,2.63,41.58,빽다방
커피_아이스크림카페 라떼 아이스(ICED) (L),20748,커피,2074800,207480000,44,1.27,2.96,18,1.48,45.67,투썸플레이스
커피_아이스크림카페 라떼 아이스(ICED) (Max),20748,커피,2074800,207480000,47,1.35,3.21,19,1.69,48.73,투썸플레이스
커피_아이스크림카페 라떼 아이스(ICED) (R),20748,커피,2074800,207480000,54,1.41,3.66,23,1.97,40.28,투썸플레이스
커피_아이스크림 카페 라떼 아이스(ICED),20748,커피,2074800,207480000,55,1.69,4.92,19,2,36.46,빽다방
커피_아이스크림 카페모카 아이스(ICED),20748,커피,2074800,207480000,90,2.81,8.77,39,2.46,41.58,빽다방
커피_아인슈페너 아이스(ICED),20748,커피,2074800,207480000,25,0.24,3.14,1,0.48,24.88,이디야
커피_아인슈페너 핫(HOT),20748,커피,2074800,207480000,25,0.24,3.14,1,0.48,24.88,이디야
커피_아포가토,20748,커피,2074800,207480000,217,5.46,25.62,64,2.08,78.46,카페띠아모
커피_아포가토,20748,커피,2074800,207480000,138,2.67,10,24,4.93,62,할리스
커피_아포카토,20748,커피,2074800,207480000,114,1.67,10.83,40,4.17,73.33,토프레소
커피_앗메리카노 아이스(ICED) 빽사이즈,20748,커피,2074800,207480000,2,0.42,0,1,0,49.89,빽다방
커피_앗메리카노 아이스(ICED),20748,커피,2074800,207480000,2,0,0,1,0,37.92,빽다방
커피_앗메리카노 핫(HOT),20748,커피,2074800,207480000,4,0,0,1,0,59.25,빽다방
커피_어른커피,20748,커피,2074800,207480000,51,0.1,5.07,3,1.25,36.73,카페봄봄
커피_에스프레소 (Solo),20748,커피,2074800,207480000,23,0,0,0,0,340.9,스타벅스
커피_에스프레소 마끼아또,20748,커피,2074800,207480000,28,1.67,1,19,0.67,291.43,카페띠아모
커피_에스프레소 마키아또 (Solo),20748,커피,2074800,207480000,45,4.55,0,0,0,340.91,스타벅스
커피_에스프레소 블랙 N2,20748,커피,2074800,207480000,2,0.13,0,1,0.04,72.86,카페띠아모
커피_에스프레소 콘 파나 (Solo),20748,커피,2074800,207480000,136,0,4.55,0,6.82,340.91,스타벅스
커피_에스프레소 콘파냐,20748,커피,2074800,207480000,80,2,2,10,6,97.96,탐앤탐스
커피_에스프레소,20748,커피,2074800,207480000,17,1,0,11,0.33,340,카페띠아모
커피_에스프레소,20748,커피,2074800,207480000,20,0,0,0,0,244,할리스
커피_에티오피아 게라,20748,커피,2074800,207480000,1,0.06,0,0,0,63.75,카페띠아모
커피_연유 카페 라떼 아이스(ICED) (EX),20748,커피,2074800,207480000,66,1.99,8.52,29,1.27,31.65,이디야
커피_연유 카페 라떼 아이스(ICED),20748,커피,2074800,207480000,68,1.45,7,26,1.45,21.98,이디야
커피_연유 카페 라떼 핫(HOT) (EX),20748,커피,2074800,207480000,80,2.68,9.56,40,1.79,31.65,이디야
커피_연유 카페 라떼 핫(HOT),20748,커피,2074800,207480000,80,2.17,7.97,36,1.93,21.98,이디야
커피_연유 콜드브루 (EX),20748,커피,2074800,207480000,66,2.05,8.52,29,1.27,29.91,이디야
커피_연유 콜드브루,20748,커피,2074800,207480000,68,1.45,7,26,1.45,31.4,이디야
커피_연유 라떼 핫(HOT),20748,커피,2074800,207480000,57,2.06,4.04,19,1.32,32.86,메가커피
커피_오늘의 커피 (Tall),20748,커피,2074800,207480000,1,0,0,3,0,73.24,스타벅스
커피_오리엔탈 라떼 아이스(ICED),20748,커피,2074800,207480000,56,1.71,5.85,29,1.22,23.89,탐앤탐스
커피_오리엔탈 라떼 핫(HOT),20748,커피,2074800,207480000,98,3.55,9.68,56,2.58,31.6,탐앤탐스
커피_원조커피 아이스(ICED) 빽사이즈,20748,커피,2074800,207480000,63,0.53,6.11,3,1.58,62.84,빽다방
커피_원조커피 아이스(ICED),20748,커피,2074800,207480000,63,0.48,6.08,3,1.6,62.4,빽다방
커피_원조커피 핫(HOT),20748,커피,2074800,207480000,128,1.07,13.07,6,2.93,104,빽다방
커피_제주 비자림 콜드 브루 (Grande),20748,커피,2074800,207480000,72,2.11,9.09,30,1.69,22.2,스타벅스
커피_카라멜마키아또 아이스(ICED) (L),20748,커피,2074800,207480000,55,1.48,6.34,21,0.85,45.67,투썸플레이스
커피_카라멜마키아또 아이스(ICED) (Max),20748,커피,2074800,207480000,52,1.52,6.09,19,0.8,48.73,투썸플레이스
커피_카라멜마키아또 아이스(ICED) (R),20748,커피,2074800,207480000,58,1.69,6.76,23,0.9,40.28,투썸플레이스
커피_카라멜마키아또 핫(HOT) (L),20748,커피,2074800,207480000,66,2.11,7.61,27,0.91,45.67,투썸플레이스
커피_카라멜마키아또 핫(HOT) (R),20748,커피,2074800,207480000,68,2.25,7.89,28,0.93,40.28,투썸플레이스
커피_카라멜 마끼아또 아이스(ICED),20748,커피,2074800,207480000,59,1.97,8.45,21,1.13,54.65,커피에반하다
커피_카라멜 마끼아또 아이스(ICED),20748,커피,2074800,207480000,59,1.71,6.83,34,1.22,23.89,탐앤탐스
커피_카라멜 마끼아또 아이스(ICED),20748,커피,2074800,207480000,36,1.2,3.37,21,1.2,19.52,토프레소
커피_카라멜 마끼아또 핫(HOT),20748,커피,2074800,207480000,69,2.82,9.3,30,1.41,54.65,커피에반하다
커피_카라멜 마끼아또 핫(HOT),20748,커피,2074800,207480000,80,2.58,9.35,48,1.94,31.6,탐앤탐스
커피_카라멜 마끼아또 핫(HOT),20748,커피,2074800,207480000,43,1.3,3.9,26,1.3,21.04,토프레소
커피_카라멜 마키아또 아이스(ICED) (Tall),20748,커피,2074800,207480000,54,1.69,6.2,31,1.3,21.13,스타벅스
커피_카라멜 마키아또 아이스(ICED),20748,커피,2074800,207480000,47,1.41,5.37,23,1.02,35.88,할리스
커피_카라멜 마키아또 핫(HOT) (Tall),20748,커피,2074800,207480000,56,2.25,6.2,37,1.41,21.13,스타벅스
커피_카라멜 마키아또 핫(HOT),20748,커피,2074800,207480000,68,2.26,6.78,38,1.72,35.88,할리스
커피_카라멜 카페 라떼 아이스(ICED) (J),20748,커피,2074800,207480000,46,1.38,4.76,19,1.08,33.03,공차
커피_카라멜 카페 라떼 아이스(ICED) (L),20748,커피,2074800,207480000,46,1.48,4.65,19,0.99,17.34,공차
커피_카라멜 카페 라떼 핫(HOT) (J),20748,커피,2074800,207480000,75,2.54,8.03,43,1.9,67.02,공차
커피_카라멜 카페 라떼 핫(HOT) (L),20748,커피,2074800,207480000,75,2.66,8.21,43,1.93,31.64,공차
커피_카라멜 카페 라떼 핫(HOT),20748,커피,2074800,207480000,56,1.72,6.8,27,1.35,75.56,카페띠아모
커피_카라멜 라떼 아이스(ICED),20748,커피,2074800,207480000,48,1.97,6.2,21,0.85,54.65,커피에반하다
커피_카라멜 라떼 핫(HOT),20748,커피,2074800,207480000,60,2.82,7.04,31,1.41,54.65,커피에반하다
커피_카라멜마끼아또 아이스(ICED),20748,커피,2074800,207480000,41,1.2,3.13,10,0.66,35.19,메가커피
커피_카라멜마끼아또 아이스(ICED),20748,커피,2074800,207480000,50,1.71,7.05,24,0.92,45.09,엔제리너스
커피_카라멜마끼아또 아이스(ICED),20748,커피,2074800,207480000,45,1.23,5.86,21,0.95,42.06,카페띠아모
커피_카라멜마끼아또 핫(HOT),20748,커피,2074800,207480000,41,1.51,3.54,13,0.85,34.97,메가커피
커피_카라멜마끼아또 핫(HOT),20748,커피,2074800,207480000,73,2.54,9.41,40,1.53,53.69,엔제리너스
커피_카라멜마끼아또 핫(HOT),20748,커피,2074800,207480000,60,1.74,7.6,29,1.38,74.18,카페띠아모
커피_카라멜마끼아또,20748,커피,2074800,207480000,40,2.02,5.78,24,0.58,104.8,카페봄봄
커피_카라멜마끼야또 아이스(ICED) (EX),20748,커피,2074800,207480000,42,1.26,5.35,25,0.83,28.04,이디야
커피_카라멜마끼야또 아이스(ICED),20748,커피,2074800,207480000,40,1.25,4.89,30,0.85,22.03,이디야
커피_카라멜마끼야또 핫(HOT) (EX),20748,커피,2074800,207480000,63,2.28,6.92,42,1.59,28.04,이디야
커피_카라멜마끼야또 핫(HOT),20748,커피,2074800,207480000,52,1.83,5.76,39,1.28,22.03,이디야
커피_카라멜마키아또 아이스(ICED),20748,커피,2074800,207480000,61,1.44,6.88,24,1.28,37.92,빽다방
커피_카라멜마키아또 핫(HOT),20748,커피,2074800,207480000,101,2.29,11.43,39,2,67.71,빽다방
커피_카라멜모카 핫(HOT),20748,커피,2074800,207480000,70,2.82,9.01,30,1.41,54.65,커피에반하다
커피_카페 라떼 아이스(ICED) (Tall),20748,커피,2074800,207480000,31,1.69,2.25,21,0.99,21.13,스타벅스
커피_카페 라떼 핫(HOT) (Tall),20748,커피,2074800,207480000,51,2.82,3.66,32,1.41,21.13,스타벅스
커피_카페 모카 아이스(ICED) (Tall),20748,커피,2074800,207480000,70,1.97,5.92,20,2.25,26.76,스타벅스
커피_카페 모카 핫(HOT) (Tall),20748,커피,2074800,207480000,82,2.82,7.04,30,2.54,26.76,스타벅스
커피_카페 아메리카노 아이스(ICED) (Tall),20748,커피,2074800,207480000,3,0.28,0,1,0,42.25,스타벅스
커피_카페 아메리카노 핫(HOT) (Tall),20748,커피,2074800,207480000,3,0.28,0,1,0,42.25,스타벅스
커피_카페 연유다 아이스(ICED),20748,커피,2074800,207480000,53,1.46,8.05,20,1.02,42.93,엔제리너스
커피_카페 라떼 아이스(ICED) (EX),20748,커피,2074800,207480000,28,1.44,1.88,21,0.96,28.04,이디야
커피_카페 라떼 아이스(ICED) (J),20748,커피,2074800,207480000,28,1.54,1.84,17,0.92,30.57,공차
커피_카페 라떼 아이스(ICED) (L),20748,커피,2074800,207480000,28,1.48,1.9,17,0.91,16.49,공차
커피_카페 라떼 아이스(ICED) (L),20748,커피,2074800,207480000,33,1.48,1.9,15,0.82,45.67,투썸플레이스
커피_카페 라떼 아이스(ICED) (Max),20748,커피,2074800,207480000,30,1.35,1.69,1,0.76,48.73,투썸플레이스
커피_카페 라떼 아이스(ICED) (R),20748,커피,2074800,207480000,34,1.41,1.97,15,0.85,40.28,투썸플레이스
커피_카페 라떼 아이스(ICED),20748,커피,2074800,207480000,27,1.42,0,9,1.02,33.69,메가커피
커피_카페 라떼 아이스(ICED),20748,커피,2074800,207480000,29,1.49,2.34,23,0.85,44.89,엔제리너스
커피_카페 라떼 아이스(ICED),20748,커피,2074800,207480000,26,1.31,1.75,19,0.89,22.03,이디야
커피_카페 라떼 아이스(ICED),20748,커피,2074800,207480000,30,1.33,2.01,21,1.06,42.5,카페띠아모
커피_카페 라떼 아이스(ICED),20748,커피,2074800,207480000,31,1.97,1.97,21,0.85,54.65,커피에반하다
커피_카페 라떼 아이스(ICED),20748,커피,2074800,207480000,26,1.22,1.71,20,0.98,23.89,탐앤탐스
커피_카페 라떼 아이스(ICED),20748,커피,2074800,207480000,27,1.2,1.93,22,1.2,19.52,토프레소
커피_카페 라떼 아이스(ICED),20748,커피,2074800,207480000,29,1.41,1.98,20,0.93,35.88,할리스
커피_카페 라떼 핫(HOT) (EX),20748,커피,2074800,207480000,49,2.45,3.4,38,1.72,28.04,이디야
커피_카페 라떼 핫(HOT) (J),20748,커피,2074800,207480000,48,2.75,3.17,33,1.69,49.89,공차
커피_카페 라떼 핫(HOT) (L),20748,커피,2074800,207480000,54,2.66,3.14,33,1.69,26.33,공차
커피_카페 라떼 핫(HOT) (L),20748,커피,2074800,207480000,49,2.33,2.96,25,1.33,45.67,투썸플레이스
커피_카페 라떼 핫(HOT) (R),20748,커피,2074800,207480000,48,2.25,3.1,25,1.32,40.28,투썸플레이스
커피_카페 라떼 핫(HOT),20748,커피,2074800,207480000,30,1.71,0,12,0.9,32.13,메가커피
커피_카페 라떼 핫(HOT),20748,커피,2074800,207480000,50,2.63,3.95,41,1.58,55.53,엔제리너스
커피_카페 라떼 핫(HOT),20748,커피,2074800,207480000,40,1.96,2.72,30,1.38,22.03,이디야
커피_카페 라떼 핫(HOT),20748,커피,2074800,207480000,39,1.72,2.6,27,1.35,81.6,카페띠아모
커피_카페 라떼 핫(HOT),20748,커피,2074800,207480000,43,2.82,2.82,31,1.41,54.65,커피에반하다
커피_카페 라떼 핫(HOT),20748,커피,2074800,207480000,59,2.58,3.87,45,2.26,31.6,탐앤탐스
커피_카페 라떼 핫(HOT),20748,커피,2074800,207480000,32,1.56,2.34,27,1.56,21.04,토프레소
커피_카페 라떼 핫(HOT),20748,커피,2074800,207480000,51,2.26,3.67,37,1.69,35.88,할리스
커피_카페 라떼,20748,커피,2074800,207480000,18,1.07,0.74,25,0.42,104.8,카페봄봄
커피_카페모카 아이스(ICED) (EX),20748,커피,2074800,207480000,64,1.46,5.84,23,2.57,30.34,이디야
커피_카페모카 아이스(ICED) (L),20748,커피,2074800,207480000,72,1.48,7.61,24,1.69,45.67,투썸플레이스
커피_카페모카 아이스(ICED) (Max),20748,커피,2074800,207480000,63,1.52,6.77,22,1.52,48.73,투썸플레이스
커피_카페모카 아이스(ICED) (R),20748,커피,2074800,207480000,73,1.69,7.61,25,1.69,40.28,투썸플레이스
커피_카페모카 아이스(ICED),20748,커피,2074800,207480000,50,1.08,3.86,13,1.76,37.06,메가커피
커피_카페모카 아이스(ICED),20748,커피,2074800,207480000,58,2.08,5.76,23,1.28,37.92,빽다방
커피_카페모카 아이스(ICED),20748,커피,2074800,207480000,59,1.59,7.27,24,1.59,50.23,엔제리너스
커피_카페모카 아이스(ICED),20748,커피,2074800,207480000,71,1.45,5.8,24,3.57,23.89,이디야
커피_카페모카 아이스(ICED),20748,커피,2074800,207480000,60,1.31,7.55,21,2.56,40.8,카페띠아모
커피_카페모카 아이스(ICED),20748,커피,2074800,207480000,65,2.25,8.73,21,1.13,54.65,커피에반하다
커피_카페모카 아이스(ICED),20748,커피,2074800,207480000,59,1.46,3.41,22,2.44,23.89,탐앤탐스
커피_카페모카 아이스(ICED),20748,커피,2074800,207480000,59,1.69,7.23,33,2.65,21.93,토프레소
커피_카페모카 아이스(ICED),20748,커피,2074800,207480000,51,1.41,6.5,26,0.96,37.29,할리스
커피_카페모카 핫(HOT) (EX),20748,커피,2074800,207480000,83,2.44,7.25,38,3.26,30.34,이디야
커피_카페모카 핫(HOT) (L),20748,커피,2074800,207480000,79,2.33,8.88,32,1.9,45.67,투썸플레이스
커피_카페모카 핫(HOT) (R),20748,커피,2074800,207480000,79,2.25,8.73,32,1.97,40.28,투썸플레이스
커피_카페모카 핫(HOT),20748,커피,2074800,207480000,62,1.76,3.42,22,2.1,35.74,메가커피
커피_카페모카 핫(HOT),20748,커피,2074800,207480000,91,3.71,9.14,41,2.29,67.71,빽다방
커피_카페모카 핫(HOT),20748,커피,2074800,207480000,75,2.41,8.67,37,2.17,53.25,엔제리너스
커피_카페모카 핫(HOT),20748,커피,2074800,207480000,78,1.96,6.32,32,3.57,23.89,이디야
커피_카페모카 핫(HOT),20748,커피,2074800,207480000,83,2.01,9.95,33,3.49,65.81,카페띠아모
커피_카페모카 핫(HOT),20748,커피,2074800,207480000,102,3.23,6.13,47,4.19,31.6,탐앤탐스
커피_카페모카 핫(HOT),20748,커피,2074800,207480000,64,1.82,7.79,36,2.86,23.64,토프레소
커피_카페모카 핫(HOT),20748,커피,2074800,207480000,71,2.26,7.91,41,1.67,37.29,할리스
